Observation_Group_ID,Travel_Time,Total_Observation_Time,Animal_Search_Time,Animal_Search_Method,Snow_on_Ground,Percent_Snow_Cover,Snow_in_Tree_Canopy,
"36996","","","","","","",""
"37070","","","","","","",""
"37168","","","","","","",""
"37380","","","","","","",""
"37839","","","","","","",""
"37931","","","","","","",""
"38115","","","","","","",""
"38330","","","","","0","","0"
"38470","","","","","","",""
"38696","","","","","","",""
"38961","","","","","0","","0"
"39152","","","","","","",""
"39448","","","","","","",""
"39697","","","","","","",""
"39746","","","","","0","","0"
"40262","","","","","0","","0"
"40419","","","","","","",""
"40653","","","","","0","","0"
"40654","","","","","0","","0"
"41039","","","","","","",""
"41171","","","","","0","","0"
"41645","","","","","","",""
"42103","","","","","","",""
"42395","","","","","0","","0"
"42886","","","","","","",""
"44031","","","","","","",""
"44960","","","","","","",""
"45259","","","","","","",""
"46067","","","","","","",""
"47007","","","","","","",""
"47698","","","","","0","","0"
"47750","","","","","","",""
"48264","","","","","","",""
"48461","","","","","0","","0"
"48792","","","","","","",""
"49011","","","","","","",""
"49159","","","","","","",""
"49447","","","","","","",""
"49718","","","","","","",""
"50519","","","","","","",""
"50908","","","","","0","","0"
"51743","","","","","0","","0"
"52517","","","","","0","","0"
"53018","","","","","0","","0"
"53664","","","","","","",""
"54546","","","","","1","0.01","0"
"55893","","","","","1","0.01","0"
"57004","","","1 minutes","Incidental","1","100","0"
"59780","","","","","1","50","0"
"60411","","","","","1","25","0"
"61069","","","","","","",""
"61070","","","","","","",""
"61071","","","","","","",""
"61072","","","","","","",""
"61073","","","","","","",""
"61074","","","","","","",""
"61075","","","","","","",""
"61987","","","","","0","","0"
"62370","","","","","1","20","0"
"64029","","","","","0","","0"
"64278","","","","","0","","0"
"64694","","","","","0","","0"
"65103","","","","","0","","0"
"65454","","","","","0","","0"
"65916","","","","","0","","0"
"66226","","","","","0","","0"
"67031","","","","","0","","0"
"67670","","","","","","",""
"69005","","","","","","",""
"69848","","","","","","",""
"74375","","","","","","",""
"77638","","","","","0","","0"
"79009","","","","","0","","0"
"80849","","","","","0","","0"
"82381","","","","","0","","0"
"83670","","","","","0","","0"
"84902","","","","","0","","0"
"85852","","","","","0","","0"
"86992","","","","","0","","0"
"87812","","","","","0","","0"
"88936","","","","","0","","0"
"90114","","","","","0","","0"
"91136","","","","","0","","0"
"91790","","","","","0","","0"
"92530","","","","","0","","0"
"93240","","","","","0","","0"
"94419","","","","","1","85","0"
"96865","","","","","0","","0"
"104217","","","","","1","80","0"
"105528","","","","","1","60","0"
"106245","","","","","1","30","0"
"107055","","","","","1","5","0"
"107533","","","","","1","1","0"
"107700","","","","","0","","0"
"110788","","","","","0","","0"
"111443","","","","","0","","0"
"112111","","","","","0","","0"
"112782","","","","","0","","0"
"115238","","","","","0","","0"
"117695","","","","","0","","0"
"120875","","","","","0","","0"
"122920","","","","","0","","0"
"124238","","","","","0","","0"
"125990","","","","","0","","0"
"127815","","","","","0","","0"
"128985","","","","","0","","0"
"131064","","","","","0","","0"
"132299","","","","","0","","0"
"133282","","","","","0","","0"
"134047","","","","","0","","0"
"134905","","","","","0","","0"
"136292","","","","","0","","0"
"137618","","","","","0","","0"
"139639","","","","","0","","0"
"1769","","","","","","",""
"1770","","","","","","",""
"1771","","","","","","",""
"1772","","","","","","",""
"1773","","","","","","",""
"1775","","","","","","",""
"1776","","","","","","",""
"1777","","","","","","",""
"1778","","","","","","",""
"1779","","","","","","",""
"1780","","","","","","",""
"1781","","","","","","",""
"1782","","","","","","",""
"1783","","","","","","",""
"1784","","","","","","",""
"1785","","","","","","",""
"1786","","","","","","",""
"1787","","","","","","",""
"1788","","","","","","",""
"1789","","","","","","",""
"1790","","","","","","",""
"1791","","","","","","",""
"1792","","","","","","",""
"1860","","","","","","",""
"1861","","","","","","",""
"1956","0 minutes","2 minutes","0 minutes","Stationary","","","0"
"1957","0 minutes","2 minutes","0 minutes","Stationary","","","0"
"1958","0 minutes","2 minutes","0 minutes","Walking","","","0"
"1959","0 minutes","2 minutes","0 minutes","Stationary","","","0"
"1960","0 minutes","2 minutes","0 minutes","Stationary","","","0"
"1961","0 minutes","2 minutes","0 minutes","Stationary","","","0"
"1962","0 minutes","10 minutes","0 minutes","Stationary","","","0"
"1963","0 minutes","5 minutes","0 minutes","Stationary","","","0"
"1964","0 minutes","2 minutes","2 minutes","Stationary","","","0"
"1965","0 minutes","2 minutes","2 minutes","Stationary","","","0"
"1966","0 minutes","1 minutes","0 minutes","Walking","","","0"
"1967","0 minutes","2 minutes","0 minutes","Walking","","","0"
"1968","0 minutes","2 minutes","2 minutes","Stationary","","",""
"1969","0 minutes","3 minutes","2 minutes","Stationary","","",""
"1970","0 minutes","2 minutes","0 minutes","Walking","","",""
"1971","0 minutes","2 minutes","0 minutes","Walking","","",""
"2127","0 minutes","30 minutes","0 minutes","Stationary","","","0"
"2167","0 minutes","10 minutes","1 minutes","Stationary","","","0"
"2294","0 minutes","15 minutes","1 minutes","Stationary","","","0"
"2305","","","","","","",""
"2306","","","","","","",""
"2307","","","","","","",""
"2308","","","","","","",""
"2309","","","","","","",""
"2310","","","","","","",""
"2311","","","","","","",""
"2327","0 minutes","1 minutes","","","","",""
"2376","0 minutes","15 minutes","1 minutes","Stationary","","","0"
"2407","0 minutes","15 minutes","1 minutes","Walking","","","0"
"2422","0 minutes","15 minutes","1 minutes","Walking","","","0"
"2438","","","","","","",""
"2439","","","","","","",""
"2440","","","","","","",""
"2441","","","","","","",""
"2442","","","","","","",""
"2443","","","","","","",""
"2444","","","","","","",""
"2451","0 minutes","15 minutes","1 minutes","Walking","","","0"
"2593","0 minutes","15 minutes","1 minutes","Stationary","","","0"
"2594","","","","","","",""
"2595","0 minutes","15 minutes","1 minutes","Stationary","","","0"
"2665","0 minutes","15 minutes","1 minutes","Walking","","","0"
"2772","0 minutes","15 minutes","","Stationary","","","0"
"2773","0 minutes","15 minutes","0 minutes","","","","0"
"3113","0 minutes","15 minutes","0 minutes","Stationary","","","0"
"3114","0 minutes","15 minutes","0 minutes","Stationary","","","0"
"3305","0 minutes","15 minutes","0 minutes","Walking","","","0"
"3371","0 minutes","15 minutes","1 minutes","Walking","","","0"
"3574","0 minutes","15 minutes","0 minutes","Stationary","","","0"
"3674","0 minutes","10 minutes","","","","","0"
"3845","0 minutes","15 minutes","","","","","0"
"4004","0 minutes","10 minutes","","","","","0"
"4005","0 minutes","10 minutes","","","","","0"
"4006","","","","","","",""
"4215","0 minutes","10 minutes","","","","","0"
"4216","0 minutes","10 minutes","","","","","0"
"4217","0 minutes","5 minutes","","","","","0"
"6972","1 minutes","30 minutes","5 minutes","Walking","0","",""
"7153","1 minutes","27 minutes","3 minutes","Area search","0","","0"
"7523","1 minutes","35 minutes","3 minutes","Area search","0","","0"
"7524","1 minutes","35 minutes","3 minutes","Area search","0","","0"
"7525","1 minutes","35 minutes","3 minutes","Area search","0","","0"
"7620","1 minutes","35 minutes","3 minutes","Area search","0","","0"
"7890","1 minutes","35 minutes","3 minutes","Area search","0","","0"
"7995","1 minutes","40 minutes","3 minutes","Area search","0","","0"
"8244","1 minutes","40 minutes","2 minutes","Area search","0","","0"
"8580","1 minutes","40 minutes","1 minutes","Walking","0","","0"
"8890","1 minutes","40 minutes","3 minutes","Area search","0","","0"
"15717","","","","","","",""
"15718","","","","","","",""
"15719","","","","","","",""
"15720","","","","","","",""
"15721","","","","","","",""
"15722","","","","","","",""
"15723","","","","","","",""
"15724","","","","","","",""
"15725","","","","","","",""
"15726","","","","","","",""
"15727","","","","","","",""
"15728","","","","","","",""
"15729","","","","","","",""
"15730","","","","","","",""
"15731","","","","","","",""
"15732","","","","","","",""
"15733","","","","","","",""
"15734","","","","","","",""
"15735","","","","","","",""
"15736","","","","","","",""
"15737","","","","","","",""
"15738","","","","","","",""
"15739","","","","","","",""
"15740","","","","","","",""
"16654","","","","","","",""
"16655","","","","","","",""
"16656","","","","","","",""
"16657","","","","","","",""
"16658","","","","","","",""
"16659","","","","","","",""
"16661","","","","","","",""
"16662","","","","","","",""
"16663","","","","","","",""
"19151","","","","","","",""
"19152","","","","","","",""
"19153","","","","","","",""
"19154","","","","","","",""
"19155","","","","","","",""
"19156","","","","","","",""
"19157","","","","","","",""
"19254","","","","","","",""
"19255","","","","","","",""
"32155","","","","","","",""
"34540","","","","","","",""
"35575","","","","","","",""
"35590","","","","","","",""
"35591","","","","","","",""
"49333","","","","","","",""
"49639","","","","","","",""
"50448","","","","","","",""
"51137","","","","","","",""
"51588","","","","","","",""
"52027","","","","","","",""
"52558","","","","","","",""
"53073","","","","","","",""
"53401","","","","","","",""
"54141","","","","","","",""
"57400","","","","","","",""
"58117","","","","","","",""
"58118","","","","","","",""
"58513","","","","","","",""
"59111","","","","","","",""
"59252","","","","","","",""
"59758","","","","","","",""
"60116","","","","","","",""
"60759","","","","","","",""
"61320","","","","","","",""
"61856","","","","","","",""
"62033","","","","","","",""
"62159","","","","","","",""
"62217","","","","","","",""
"62396","","","","","","",""
"62474","","30 minutes","3 minutes","Stationary","0","",""
"62960","1 minutes","30 minutes","","Incidental","0","",""
"62972","","","","","","",""
"63480","","","","","","",""
"63562","","","","","","",""
"63832","","","","","","",""
"64272","","","","","","",""
"64394","0 minutes","1 hours","15 minutes","Incidental","0","",""
"65121","","","","","","",""
"65330","","","","","","",""
"65331","","","","","","",""
"65850","","","","","","",""
"66132","","","","","","",""
"66648","","","","","","",""
"67098","","","","","","",""
"69046","","","","","","",""
"72737","","","","","","",""
"78911","","","","","","",""
"79742","","","","","","",""
"80363","","","","","","",""
"81266","","","","","","",""
"82813","","","","","","",""
"82814","","","","","","",""
"83455","","","","","","",""
"83910","","","","","","",""
"85023","","","","","","",""
"85879","","","","","","",""
"87476","","","","","","",""
"88400","","","","","","",""
"89027","","","","","","",""
"90158","","","","","","",""
"91472","","","","","","",""
"91956","","","","","","",""
"92734","","","","","","",""
"94422","","","","","","",""
"95905","","","","","","",""
"100132","","","","","","",""
"100460","","","","","","",""
"102244","","","","","","",""
"102709","","","","","","",""
"103092","","","","","","",""
"103580","","","","","","",""
"104049","","","","","","",""
"104293","","","","","","",""
"104864","","","","","","",""
"105237","","","","","","",""
"105438","","","","","","",""
"105604","","","","","","",""
"106172","","","","","","",""
"106783","","","","","","",""
"107185","","","","","","","1"
"107816","","","","","","",""
"109001","","","","","","",""
"109666","","","","","","",""
"110251","","","","","","",""
"110948","","","","","","",""
"112364","","","","","","",""
"113382","","","","","","",""
"114319","","","","","","",""
"115159","","","","","","",""
"116401","","","","","","",""
"118174","","","","","","",""
"120293","","","","","","",""
"123353","","","","","","",""
"123685","","","","","","",""
"124090","","","","","","",""
"124681","","","","","","",""
"125014","","","","","","",""
"125626","","","","","","",""
"126830","","","","","","",""
"127384","","","","","","",""
"128019","","","","","","",""
"129011","","","","","","",""
"129727","","","","","","",""
"130682","","","","","","",""
"132071","","","","","","",""
"133525","","","","","","",""
"133983","","","","","","",""
"134695","","","","","","",""
"135244","","","","","","",""
"136047","","","","","","",""
"137031","","","","","","",""
"137526","","","","","","",""
"138997","","","","","","",""
"139841","","","","","","",""
"122","","","","","","",""
"253","","","","","","",""
"254","","","","","","",""
"255","","","","","","",""
"256","","","","","","",""
"257","","","","","","",""
"417","","","","","","",""
"506","","","","","","",""
"749","","","","","","",""
"750","","","","","","",""
"751","","","","","","",""
"752","","","","","","",""
"753","","","","","","",""
"754","","","","","","",""
"1796","","","","","","",""
"1797","","","","","","",""
"1955","","","","","","",""
"2014","","","","Area search","1","100","0"
"2015","","","","Area search","0","0","0"
"2301","","","","","","",""
"2325","","","","","","",""
"2985","","","","","","",""
"2986","","","","","","",""
"2987","","","","","","",""
"2988","","","","","","",""
"2989","","","","","","",""
"2990","","","","","","",""
"2991","","","","","","",""
"2992","","","","","","",""
"2993","","","","","","",""
"3364","","","","","","",""
"3365","","","","","","",""
"3366","","","","","","",""
"3367","","","","","","",""
"3368","","","","","","",""
"3369","","","","","","",""
"3370","","","","","","",""
"3434","","","","Walking","","",""
"3435","","","","Walking","","",""
"6196","","","","Walking","","",""
"6197","","","","Walking","","",""
"6198","","","","Walking","","",""
"6251","","","","Walking","","",""
"6252","","","","Walking","","",""
"6253","","","","Walking","","",""
"8334","","","","Walking","","",""
"8335","","","","Walking","","",""
"8336","","","","Walking","","",""
"9410","","","","Walking","","",""
"9411","","","","Walking","","",""
"9412","","","","Walking","","",""
"9413","","","","Walking","","",""
"9414","","","","Walking","","",""
"9730","","","","Walking","","",""
"10042","","","","Walking","","",""
"10317","","","","Walking","","",""
"12450","","","","Walking","","",""
"12451","","","","Walking","","",""
"13546","","","","","","",""
"13547","","","","","","",""
"16900","","","","","","",""
"17172","","","","","","",""
"19256","","","","","","",""
"19257","","","","","","",""
"19258","","","","","","",""
"19259","","","","","","",""
"20469","","","","","","",""
"20470","","","","","","",""
"20606","","","","","","",""
"20607","","","","","","",""
"20608","","","","","","",""
"20609","","","","","","",""
"20610","","","","","","",""
"20611","","","","","","",""
"20612","","","","","","",""
"20613","","","","","","",""
"20614","","","","","","",""
"20615","","","","","","",""
"25244","","","","","","",""
"25245","","","","","","",""
"25246","","","","","","",""
"25247","","","","","","",""
"25248","","","","","","",""
"25249","","","","","","",""
"25250","","","","","","",""
"25251","","","","","","",""
"25252","","","","","","",""
"25253","","","","","","",""
"25255","","","","","","",""
"25803","","","","","","",""
"25941","","","","","","",""
"27598","","","","","","",""
"27599","","","","","","",""
"27602","","","","","","",""
"27603","","","","","","",""
"33030","","","","","","",""
"36362","","","","","","",""
"38745","","","","","","",""
"38746","","","","","","",""
"38747","","","","","","",""
"38748","","","","","","",""
"38749","","","","","","",""
"38750","","","","","","",""
"38751","","","","","","",""
"38752","","","","","","",""
"38753","","","","","","",""
"38754","","","","","","",""
"38755","","","","","","",""
"38756","","","","","","",""
"38757","","","","","","",""
"38758","","","","","","",""
"38759","","","","","","",""
"38760","","","","","","",""
"39072","","","","","","",""
"42195","","","","","","",""
"42196","","","","","","",""
"43031","","","","","","",""
"43032","","","","","","",""
"43034","","","","","","",""
"43035","","","","","","",""
"43038","","","","","","",""
"43039","","","","","","",""
"43041","","","","","","",""
"43042","","","","","","",""
"43043","","","","","","",""
"43044","","","","","","",""
"43045","","","","","","",""
"43046","","","","","","",""
"43048","","","","","","",""
"43049","","","","","","",""
"43052","","","","","","",""
"43053","","","","","","",""
"43537","","","","","","",""
"43550","","","","","","",""
"44830","","","","","","",""
"44831","","","","","","",""
"44833","","","","","","",""
"44834","","","","","","",""
"44835","","","","","","",""
"44836","","","","","","",""
"59939","","","","","","",""
"59940","","","","","","",""
"59942","","","","","","",""
"60782","","","","","","",""
"60784","","","","","","",""
"60786","","","","","","",""
"60787","","","","","","",""
"60788","","","","","","",""
"64295","","","","","","",""
"64488","","","","","","",""
"64489","","","","","","",""
"64490","","","","","","",""
"64491","","","","","","",""
"64492","","","","","","",""
"64493","","","","","","",""
"64495","","","","","","",""
"64496","","","","","","",""
"64497","","","","","","",""
"64498","","","","","","",""
"64499","","","","","","",""
"64500","","","","","","",""
"64501","","","","","","",""
"64502","","","","","","",""
"64503","","","","","","",""
"64504","","","","","","",""
"65918","","","","","","",""
"67295","","","","","","",""
"67296","","","","","","",""
"69862","","","","","","",""
"69863","","","","","","",""
"75375","","","","","","",""
"75376","","","","","","",""
"75378","","","","","","",""
"75379","","","","","","",""
"75417","","","","","","",""
"75418","","","","","","",""
"75419","","","","","","",""
"75420","","","","","","",""
"75421","","","","","","",""
"75422","","","","","","",""
"75423","","","","","","",""
"75424","","","","","","",""
"75425","","","","","","",""
"75426","","","","","","",""
"75427","","","","","","",""
"75428","","","","","","",""
"75429","","","","","","",""
"75430","","","","","","",""
"75431","","","","","","",""
"75432","","","","","","",""
"75434","","","","","","",""
"75435","","","","","","",""
"75436","","","","","","",""
"75437","","","","","","",""
"75438","","","","","","",""
"75439","","","","","","",""
"78398","","","","","","",""
"78399","","","","","","",""
"81676","","","","","","",""
"81677","","","","","","",""
"81678","","","","","","",""
"83120","","","","","","",""
"98496","","","","","","",""
"105141","","","","","","",""
"106773","","","","","","",""
"109716","","","","","","",""
"114605","","","","","","",""
"114606","","","","","","",""
"114607","","","","","","",""
"114807","","","","","","",""
"114808","","","","","","",""
"114809","","","","","","",""
"114810","","","","","","",""
"114811","","","","","","",""
"114812","","","","","","",""
"114813","","","","","","",""
"114814","","","","","","",""
"114815","","","","","","",""
"114816","","","","","","",""
"114817","","","","","","",""
"114818","","","","","","",""
"114819","","","","","","",""
"114820","","","","","","",""
"114821","","","","","","",""
"114822","","","","","","",""
"114836","","","","","","",""
"114837","","","","","","",""
"114838","","","","","","",""
"114839","","","","","","",""
"114842","","","","","","",""
"114843","","","","","","",""
"114844","","","","","","",""
"114845","","","","","","",""
"114846","","","","","","",""
"115080","","","","","","",""
"116071","","","","","","",""
"116386","","","","","","",""
"116387","","","","","","",""
"116388","","","","","","",""
"116389","","","","","","",""
"118813","","","","","","",""
"118814","","","","","","",""
"119089","","","","","","",""
"119090","","","","","","",""
"122009","","","","","","",""
"122010","","","","","","",""
"122011","","","","","","",""
"122012","","","","","","",""
"123212","","","","","","",""
"124000","","","","","","",""
"2199","","","","","","",""
"2201","","","","","","",""
"2202","","","","","","",""
"2203","","","","","","",""
"2204","","","","","","",""
"2205","","","","","","",""
"2206","","","","","","",""
"2207","","","","","","",""
"2208","","","","","","",""
"2209","","","","","","",""
"2210","","","","","","",""
"2211","","","","","","",""
"2212","","","","","","",""
"2213","","","","","","",""
"2214","","","","","","",""
"2894","","","","","","",""
"16585","","","","","","",""
"16782","","","","","","",""
"16902","","","","","","",""
"17467","","","","","","",""
"17486","","","","","","",""
"17607","","","","","","",""
"17780","","","","","","",""
"18217","","","","","","",""
"18557","","","","","","",""
"18649","","","","","","",""
"18725","","","","","","",""
"18827","","","","","","",""
"19097","","","","","","",""
"19541","","","","","","",""
"19661","","","","","","",""
"22592","","","","","","",""
"23465","","","","","","",""
"24832","","","","","","",""
"25120","","","","","","",""
"25141","","","","","","",""
"25355","","","","","","",""
"25573","","","","","","",""
"25990","","","","","","",""
"26055","","","","","","",""
"26094","","","","","","",""
"26215","","","","","","",""
"26280","","","","","","",""
"26543","","","","","","",""
"26645","","","","","","",""
"26691","","","","","","",""
"26849","","","","","","",""
"26942","","","","","","",""
"27519","","","","","","",""
"27780","","","","","","",""
"28037","","","","","","",""
"28435","","","","","","",""
"28585","","","","","","",""
"28951","","","","","","",""
"29499","","","","","","",""
"30028","","","","","","",""
"30504","","","","","","",""
"31632","","","","","","",""
"33031","","","","","","",""
"33151","","","","","","",""
"33172","","","","","","",""
"33273","","","","","","",""
"33511","","","","","","",""
"33812","","","","","","",""
"33897","","","","","","",""
"34204","","","","","","",""
"34403","","","","","","",""
"34530","","","","","","",""
"34638","","","","","","",""
"34764","","","","","","",""
"34835","","","","","","",""
"34941","","","","","","",""
"35123","","","","","","",""
"35245","","","","","","",""
"35417","","","","","","",""
"35808","","","","","","",""
"36056","","","","","","",""
"36496","","","","","","",""
"36929","","","","","","",""
"37327","","","","","","",""
"37387","","","","","","",""
"37435","","","","","","",""
"37739","","","","","","",""
"37845","","","","","","",""
"38016","","","","","","",""
"38062","","","","","","",""
"38245","","","","","","",""
"38555","","","","","","",""
"38670","","","","","","",""
"38920","","","","","","",""
"39296","","","","","","",""
"39601","","","","","","",""
"39833","","","","","","",""
"40042","","","","","","",""
"40259","","","","","","",""
"40526","","","","","","",""
"40527","","","","","","",""
"40964","","","","","","",""
"41329","","","","","","",""
"41330","","","","","","",""
"41558","","","","","","",""
"41663","","","","","","",""
"42091","","","","","","",""
"42378","","","","","","",""
"42984","","","","","","",""
"43346","","","","","","",""
"43595","","","","","","",""
"43637","","","","","","",""
"44111","","","","","","",""
"44112","","","","","","",""
"44633","","","","","","",""
"45427","","","","","","",""
"45428","","","","","","",""
"45560","","","","","","",""
"45959","","","","","","",""
"46080","","","","","","",""
"46081","","","","","","",""
"46416","","","","","","",""
"46643","","","","","","",""
"46744","","","","","","",""
"46745","","","","","","",""
"47102","","","","","","",""
"47797","","","","","","",""
"47997","","","","","","",""
"48248","","","","","","",""
"48448","","","","","","",""
"49227","","","","","","",""
"49786","","","","","","",""
"49893","","","","","","",""
"50556","","","","","","",""
"50557","","","","","","",""
"51748","","","","","","",""
"52639","","","","","","",""
"53929","","","","","","",""
"54708","","","","","","",""
"54897","","","","","","",""
"54952","","","","","","",""
"55280","","","","","","",""
"55718","","","","","","",""
"56022","","","","","","",""
"56081","","","","","","",""
"56229","","","","","","",""
"56501","","","","","","",""
"56566","","","","","","",""
"57314","","","","","","",""
"57338","","","","","","",""
"58490","","","","","0","","0"
"58491","","","","","","",""
"58596","","","","","","",""
"58739","","","","","","",""
"58895","","","","","","",""
"59203","","","","","","",""
"59204","","","","","","",""
"59205","","","","","","",""
"59232","","","","","","",""
"59360","","","","","","",""
"60616","","","","","","",""
"60617","","","","","","",""
"60618","","","","","","",""
"60619","","","","","","",""
"60620","","","","","","",""
"60623","","","","","","",""
"60943","","","","","","",""
"61714","","","","","","",""
"61715","","","","","","",""
"62201","","","","","","",""
"63205","","","","","","",""
"63206","","","","","","",""
"63392","","","","","","",""
"63656","","","","","","",""
"63673","","","","","","",""
"64070","","","","","","",""
"64780","","","","","","",""
"65764","","","","","","",""
"66491","","","","","","",""
"68962","","","","","","",""
"68963","","","","","","",""
"68964","","","","","","",""
"68965","","","","","","",""
"69369","","","","","","",""
"70947","","","","","","",""
"73178","","","","","","",""
"75028","","","","","","",""
"75029","","","","","","",""
"75753","","","","","","",""
"75754","","","","","","",""
"77137","","","","","","",""
"79245","","","","","","",""
"79246","","","","","","",""
"80397","","","","","","",""
"80398","","","","","","",""
"81058","","","","","","",""
"81741","","","","","","",""
"81742","","","","","","",""
"82651","","","","","","",""
"84380","","","","","","",""
"84381","","","","","","",""
"84899","","","","","","",""
"84900","","","","","","",""
"90163","","","","","","",""
"90164","","","","","","",""
"91393","","","","","","",""
"97963","","","","","","",""
"98588","","","","","","",""
"98953","","","","","","",""
"99328","","","","","","",""
"100143","","","","","","",""
"100442","","","","","","",""
"100995","","","","","","",""
"101280","","","","","","",""
"101705","","","","","","",""
"102336","","","","","","",""
"103112","","","","","","",""
"104112","","","","","","",""
"105332","","","","","","",""
"105607","","","","","","",""
"106338","","","","","","",""
"107013","","","","","","",""
"107014","","","","","","",""
"107020","","","","","","",""
"108569","","","","","","",""
"110617","","","","","","",""
"111647","","","","","","",""
"112909","","","","","","",""
"114970","","","","","","",""
"115711","","","","","","",""
"115891","","","","","","",""
"116265","","","","","","",""
"117905","","","","","","",""
"119725","","","","","","",""
"120026","","","","","","",""
"120146","","","","","","",""
"121082","","","","","","",""
"121083","","","","","","",""
"121790","","","","","","",""
"122141","","","","","","",""
"122384","","","","","","",""
"125742","","","","","","",""
"127285","","","","","","",""
"127798","","","","","","",""
"128729","","","","","","",""
"129034","","","","","","",""
"129035","","","","","","",""
"131218","","","","","","",""
"133716","","","","","","",""
"134744","","","","","","",""
"135527","","","","","","",""
"136139","","","","","","",""
"137157","","","","","","",""
"139087","","","","","","",""
"250","","","","","","",""
"251","","","","","","",""
"1010","","","","","","",""
"1011","","","","","","",""
"1012","","","","","","",""
"1013","","","","","","",""
"2198","","","","","","",""
"2585","","","","","","",""
"2895","","","","","","",""
"2896","","","","","","",""
"2897","","","","","","",""
"2898","","","","","","",""
"2899","","","","","","",""
"3055","","","","","","",""
"3056","","","","","","",""
"3151","","","","","","",""
"3152","","","","","","",""
"3153","","","","","","",""
"3166","","","","","","",""
"3167","","","","","","",""
"3168","","","","","","",""
"3169","","","","","","",""
"3170","","","","","","",""
"3171","","","","","","",""
"3172","","","","","","",""
"3173","","","","","","",""
"3174","","","","","","",""
