Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY,Observed_Status_Conflict_Flag,GDD,Tmax_Winter,Tmax_Summer,Tmax_Spring,Tmax_Fall,Tmax,Tmin_Winter,Tmin_Summer,Tmin_Spring,Tmin_Fall,Tmin,Prcp_Winter,Prcp_Summer,Prcp_Spring,Prcp_Fall,Prcp,Accum_Prcp,Daylength,
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6077","quaking aspen-3","-9999","483","Leaves","Leaves","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6076","quaking aspen-2","-9999","500","Flowers","Flowers or flower buds","2015","3","27","86","2457109","12","2015","4","5","95","2457118","44","2","10","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6076","quaking aspen-2","-9999","501","Flowers","Open flowers","2015","3","27","86","2457109","12","2015","4","5","95","2457118","44","2","10","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6076","quaking aspen-2","-9999","502","Flowers","Pollen release (flowers)","2015","3","27","86","2457109","12","2015","4","5","95","2457118","44","2","10","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6076","quaking aspen-2","-9999","516","Fruits","Fruits","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6077","quaking aspen-3","-9999","516","Fruits","Fruits","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3453","common lilac-1","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3455","common lilac-2","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3456","common lilac-3","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3457","common lilac-4","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3458","common lilac-5","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3520","common lilac-6","-9999","373","Leaves","Breaking leaf buds (lilac/honeysuckle)","2015","4","5","95","2457118","9","2015","5","19","139","2457162","-9999","2","45","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3453","common lilac-1","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3455","common lilac-2","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3456","common lilac-3","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3457","common lilac-4","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3458","common lilac-5","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'324'","-9999","261","PPN_9050005","39.098499","-104.834297","2191","CO","36","Syringa","vulgaris","common lilac","Plantae","Deciduous broadleaf","Ornamental,Calibration","SYVU","32996","3520","common lilac-6","-9999","374","Leaves","All leaf buds broken (lilac/honeysuckle)","2015","5","19","139","2457162","44","2015","5","19","139","2457162","-9999","1","1","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","392","Seed cones","Unripe seed cones","2015","6","17","168","2457191","8","2015","11","28","332","2457355","5","27","165","0","1","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","392","Seed cones","Unripe seed cones","2015","12","5","339","2457362","2","2015","12","13","347","2457370","-9999","3","9","0","1","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","392","Seed cones","Unripe seed cones","2015","7","13","194","2457217","49","2015","7","31","212","2457235","35","4","19","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","486","Needles","Young needles (pines)","2015","7","13","194","2457217","19","2015","7","25","206","2457229","6","3","13","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","486","Needles","Young needles (pines)","2015","7","13","194","2457217","19","2015","7","25","206","2457229","6","3","13","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","490","Pollen cones","Pollen cones (conifers)","2015","5","25","145","2457168","8","2015","6","24","175","2457198","19","6","31","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","490","Pollen cones","Pollen cones (conifers)","2015","4","24","114","2457137","13","2015","6","24","175","2457198","19","11","62","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","495","Pollen cones","Open pollen cones (conifers)","2015","6","17","168","2457191","8","2015","6","24","175","2457198","19","3","8","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","495","Pollen cones","Open pollen cones (conifers)","2015","6","9","160","2457183","9","2015","6","24","175","2457198","19","4","16","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","496","Needles","Emerging needles (pines)","2015","6","9","160","2457183","9","2015","6","24","175","2457198","19","4","16","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","496","Needles","Emerging needles (pines)","2015","5","7","127","2457150","5","2015","6","24","175","2457198","19","8","49","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8408","PP01","-9999","503","Pollen cones","Pollen release (conifers)","2015","6","17","168","2457191","8","2015","6","24","175","2457198","19","3","8","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","25","Pinus","ponderosa","ponderosa pine","Plantae","Evergreen conifer","Ornamental,Calibration","PIPO","183365","8409","PP02","-9999","503","Pollen cones","Pollen release (conifers)","2015","6","9","160","2457183","9","2015","6","24","175","2457198","19","4","16","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6674","QA01","-9999","371","Leaves","Breaking leaf buds","2015","5","7","127","2457150","5","2015","5","25","145","2457168","6","3","19","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","8384","QA-02","-9999","371","Leaves","Breaking leaf buds","2015","5","7","127","2457150","5","2015","5","25","145","2457168","6","3","19","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
"'-9999'","'2766'","-9999","2803","PPN_9050018","39.971001","-105.397003","2397","CO","27","Populus","tremuloides","quaking aspen","Plantae","Deciduous broadleaf","Ornamental,Allergen,Calibration,Green Wave Campaign","POTR5","195773","6674","QA01","-9999","467","Leaves","Increasing leaf size","2015","5","7","127","2457150","5","2015","6","24","175","2457198","19","8","49","0","0","-9999","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999.00","-9999"
