Observation_ID,ObservedBy_Person_ID,Update_Datetime,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Species_Functional_Type,Individual_ID,Plant_Nickname,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Secondary_Species-Specific_Definition_ID,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,
"6168411","6","2015-09-01 10:33:20","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-08-17","229","0","61","-9999","-9999"
"6244974","6","2015-09-15 10:16:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-09-01","244","0","61","-9999","-9999"
"6328505","6","2015-09-26 08:32:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-09-15","258","0","61","-9999","-9999"
"6389373","6","2015-10-02 15:07:34","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-09-26","269","0","61","-9999","-9999"
"6438945","6","2015-10-20 13:12:45","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-10-02","275","0","61","-9999","-9999"
"6541916","6","2015-10-26 12:47:46","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-10-20","293","0","61","-9999","-9999"
"6585328","6","2015-11-04 08:28:11","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-10-26","299","0","61","-9999","-9999"
"6615621","6","2015-11-04 08:28:12","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-10-29","302","0","61","-9999","-9999"
"6654849","6","2015-11-10 10:22:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-11-04","308","0","61","-9999","-9999"
"6692443","6","2015-11-17 09:11:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-11-10","314","0","61","-9999","-9999"
"6741691","6","2015-11-29 10:43:40","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-11-17","321","0","61","-9999","-9999"
"6784326","6","2015-12-14 09:20:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-11-29","333","0","61","-9999","-9999"
"6854369","6","2015-12-20 10:33:23","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","392","Seed cones","Unripe seed cones","Unripe seed cones","392","5724","2015-12-14","348","0","61","-9999","-9999"
"5302435","6","2015-04-08 07:50:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-03-24","83","0","62","-9999","-9999"
"5372961","6","2015-04-08 07:50:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-04-03","93","0","62","-9999","-9999"
"5399553","6","2015-04-13 10:54:59","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-04-08","98","0","62","-9999","-9999"
"5433862","6","2015-04-15 11:51:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-04-13","103","0","62","-9999","-9999"
"5452445","6","2015-04-16 09:27:04","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-04-15","105","0","62","-9999","-9999"
"5459071","6","2015-05-01 14:25:44","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-04-16","106","0","62","-9999","-9999"
"5577384","6","2015-05-04 17:36:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-05-01","121","0","62","-9999","-9999"
"5599300","6","2015-05-08 14:54:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-05-04","124","0","62","-9999","-9999"
"5625932","6","2015-05-13 16:59:08","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-05-08","128","0","62","-9999","-9999"
"5656518","6","2015-06-20 18:04:28","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-05-13","133","0","62","-9999","-9999"
"5765545","6","2015-06-20 18:04:29","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-05-30","150","0","62","-9999","-9999"
"5887968","6","2015-08-17 08:30:41","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-06-20","171","0","62","-9999","-9999"
"6065060","6","2015-08-17 08:30:43","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-07-23","204","0","62","-9999","-9999"
"6168412","6","2015-09-01 10:33:20","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-08-17","229","0","62","-9999","-9999"
"6244975","6","2015-09-15 10:16:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-09-01","244","0","62","-9999","-9999"
"6328506","6","2015-09-26 08:32:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-09-15","258","0","62","-9999","-9999"
"6389374","6","2015-10-02 15:07:34","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-09-26","269","0","62","-9999","-9999"
"6438946","6","2015-10-20 13:12:45","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-10-02","275","0","62","-9999","-9999"
"6541917","6","2015-10-26 12:47:46","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-10-20","293","0","62","-9999","-9999"
"6585329","6","2015-11-04 08:28:11","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-10-26","299","0","62","-9999","-9999"
"6615622","6","2015-11-04 08:28:12","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-10-29","302","0","62","-9999","-9999"
"6654850","6","2015-11-10 10:22:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-11-04","308","0","62","-9999","-9999"
"6692444","6","2015-11-17 09:11:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-11-10","314","0","62","-9999","-9999"
"6741692","6","2015-11-29 10:43:40","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-11-17","321","0","62","-9999","-9999"
"6784327","6","2015-12-14 09:20:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-11-29","333","0","62","-9999","-9999"
"6854370","6","2015-12-20 10:33:23","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","393","Seed cones","Ripe seed cones","Ripe seed cones","393","5753","2015-12-14","348","0","62","-9999","-9999"
"5302429","6","2015-04-08 07:50:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-03-24","83","0","39","-9999","-9999"
"5372955","6","2015-04-08 07:50:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-04-03","93","0","39","-9999","-9999"
"5399547","6","2015-04-13 10:54:59","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-04-08","98","0","39","-9999","-9999"
"5433856","6","2015-04-15 11:51:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-04-13","103","0","39","-9999","-9999"
"5452439","6","2015-04-16 09:27:04","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-04-15","105","0","39","-9999","-9999"
"5459065","6","2015-05-01 14:25:44","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-04-16","106","0","39","-9999","-9999"
"5577378","6","2015-05-04 17:36:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-05-01","121","0","39","-9999","-9999"
"5599294","6","2015-05-08 14:54:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-05-04","124","0","39","-9999","-9999"
"5625926","6","2015-05-13 16:59:08","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-05-08","128","0","39","-9999","-9999"
"5656512","6","2015-06-20 18:04:28","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-05-13","133","1","39","11 to 100","-9999"
"5765539","6","2015-06-20 18:04:29","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-05-30","150","0","39","-9999","-9999"
"5887962","6","2015-08-17 08:30:41","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-06-20","171","0","39","-9999","-9999"
"6065054","6","2015-08-17 08:30:43","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-07-23","204","0","39","-9999","-9999"
"6168406","6","2015-09-01 10:33:20","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-08-17","229","0","39","-9999","-9999"
"6244969","6","2015-09-15 10:16:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-09-01","244","0","39","-9999","-9999"
"6328500","6","2015-09-26 08:32:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-09-15","258","0","39","-9999","-9999"
"6389368","6","2015-10-02 15:07:34","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-09-26","269","0","39","-9999","-9999"
"6438940","6","2015-10-20 13:12:45","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-10-02","275","0","39","-9999","-9999"
"6541911","6","2015-10-26 12:47:46","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-10-20","293","0","39","-9999","-9999"
"6585323","6","2015-11-04 08:28:11","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-10-26","299","0","39","-9999","-9999"
"6615616","6","2015-11-04 08:28:12","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-10-29","302","0","39","-9999","-9999"
"6654844","6","2015-11-10 10:22:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-11-04","308","0","39","-9999","-9999"
"6692438","6","2015-11-17 09:11:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-11-10","314","0","39","-9999","-9999"
"6741686","6","2015-11-29 10:43:40","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-11-17","321","0","39","-9999","-9999"
"6784321","6","2015-12-14 09:20:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-11-29","333","0","39","-9999","-9999"
"6854364","6","2015-12-20 10:33:23","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","480","Needles","Breaking needle buds (conifers)","Breaking needle buds","480","5866","2015-12-14","348","0","39","-9999","-9999"
"5302430","6","2015-04-08 07:50:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-03-24","83","0","44","-9999","-9999"
"5372956","6","2015-04-08 07:50:36","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-04-03","93","0","44","-9999","-9999"
"5399548","6","2015-04-13 10:54:59","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-04-08","98","0","44","-9999","-9999"
"5433857","6","2015-04-15 11:51:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-04-13","103","0","44","-9999","-9999"
"5452440","6","2015-04-16 09:27:04","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-04-15","105","0","44","-9999","-9999"
"5459066","6","2015-05-01 14:25:44","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-04-16","106","0","44","-9999","-9999"
"5577379","6","2015-05-04 17:36:33","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-05-01","121","0","44","-9999","-9999"
"5599295","6","2015-05-08 14:54:10","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-05-04","124","0","44","-9999","-9999"
"5625927","6","2015-05-13 16:59:08","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-05-08","128","0","44","-9999","-9999"
"5656513","6","2015-06-20 18:04:28","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-05-13","133","0","44","-9999","-9999"
"5765540","6","2015-06-20 18:04:29","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-05-30","150","1","44","1,001 to 10,000","-9999"
"5887963","6","2015-08-17 08:30:41","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-06-20","171","1","44","1,001 to 10,000","-9999"
"6065055","6","2015-08-17 08:30:43","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-07-23","204","1","44","101 to 1,000","-9999"
"6168407","6","2015-09-01 10:33:20","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-08-17","229","1","44","11 to 100","-9999"
"6244970","6","2015-09-15 10:16:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-09-01","244","0","44","-9999","-9999"
"6328501","6","2015-09-26 08:32:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-09-15","258","0","44","-9999","-9999"
"6389369","6","2015-10-02 15:07:34","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-09-26","269","0","44","-9999","-9999"
"6438941","6","2015-10-20 13:12:45","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-10-02","275","0","44","-9999","-9999"
"6541912","6","2015-10-26 12:47:46","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-10-20","293","0","44","-9999","-9999"
"6585324","6","2015-11-04 08:28:11","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-10-26","299","0","44","-9999","-9999"
"6615617","6","2015-11-04 08:28:12","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-10-29","302","0","44","-9999","-9999"
"6654845","6","2015-11-10 10:22:52","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-11-04","308","0","44","-9999","-9999"
"6692439","6","2015-11-17 09:11:35","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-11-10","314","0","44","-9999","-9999"
"6741687","6","2015-11-29 10:43:40","2","Home","43.085350","-70.691330","12","ME","39","Abies","balsamea","balsam fir","Evergreen conifer","3545","Balsam fir","229","485","Needles","Young needles (conifers)","Young needles","485","6151","2015-11-17","321","0","44","-9999","-9999"
